ID,NAME,Avg_TreeCanopy_Cover,F5yearincrements_pop0_cy,raceandhispanicorigin_hisppop_cy_1,raceandhispanicorigin_nhspblk_cy_1,households_acshhbpov,agedependency_senior_cy,healthpersonalcare_mp14088a_b_1,commute_acsbus,commute_acswalked,CT_Area_SqKM,CanopyCover_SqKM,SUM_Traffic,householdincome_medhinc_cy,Shape_Length,Shape_Area,pPoverty,pHispanic,pNonHspBlack,pSeniors,pYoungChildren,pWalk2Work,pBus2Work,pAsthma,pTreeCanopy,DisIdxPoverty,DisIdxHispanic,DisIdxNonHspBlack,DisIdxSeniors,DisIdxYoungChildren,DisIdxWalk2Work,DisIdxBus2Work,DisIdxAsthma,AvePM25,AveLST,TreesToPlant
06037226700,060372267.00,2.869291338582677,631.000000000000000,6207.000000000000000,222.000000000000000,561.000000000000000,361.000000000000000,191.000000000000000,642.000000000000000,207.000000000000000,0.782712430155174,0.022458299964452,249367.000000000000000,37360.000000000000000,12152.895996358367483,8425075.873123213648796,0.2266209,0.3149526,0.0065552,0.0706405,0.2627120,0.3093384,0.4038447,19101.2675781,0.0215486,0.2050723,0.2934040,-0.0149934,0.0490920,0.2411634,0.2877899,0.3822962,19101.2460938,16.778948839385876,110.092564451560662,976
06037227010,060372270.10,2.735325506937033,482.000000000000000,4694.000000000000000,312.000000000000000,301.000000000000000,293.000000000000000,150.000000000000000,223.000000000000000,127.000000000000000,0.579200462630402,0.015843017990627,126785.000000000000000,36296.000000000000000,11858.426717128009841,6234493.498572343029082,0.1215916,0.2381807,0.0092127,0.0573343,0.2006770,0.1897873,0.1402763,15001.2675781,0.0152012,0.1063904,0.2229794,-0.0059886,0.0421330,0.1854757,0.1745861,0.1250750,15001.2519531,16.797904956967500,111.084887771132557,962
06037227020,060372270.20,2.636107193229901,355.000000000000000,3455.000000000000000,215.000000000000000,189.000000000000000,189.000000000000000,108.000000000000000,302.000000000000000,82.000000000000000,0.440099460051327,0.011601493523779,113997.000000000000000,42457.000000000000000,9165.933599169760782,4737204.680351068265736,0.0763482,0.1753119,0.0063485,0.0369835,0.1478015,0.1225399,0.1899706,10801.2675781,0.0111315,0.0652167,0.1641804,-0.0047830,0.0258520,0.1366700,0.1114083,0.1788390,10801.2568359,16.775037603476193,109.270015768053483,943
06037228100,060372281.00,2.676904176904177,491.000000000000000,4595.000000000000000,325.000000000000000,252.000000000000000,279.000000000000000,146.000000000000000,255.000000000000000,167.000000000000000,1.003120613416949,0.026852577599945,210157.000000000000000,40204.000000000000000,15288.891518352156709,10797563.396572187542915,0.1017976,0.2331572,0.0095966,0.0545948,0.2044241,0.2495629,0.1604056,14601.2675781,0.0257648,0.0760328,0.2073924,-0.0161683,0.0288299,0.1786592,0.2237981,0.1346408,14601.2421875,16.787425818692228,110.785986887774698,961
06037228210,060372282.10,3.437781109445277,376.000000000000000,3589.000000000000000,406.000000000000000,366.000000000000000,410.000000000000000,114.000000000000000,326.000000000000000,132.000000000000000,0.411059821536383,0.014131336893297,113941.000000000000000,32128.000000000000000,9184.574638358724769,4424635.070912986993790,0.1478489,0.1821113,0.0119883,0.0802289,0.1565447,0.1972593,0.2050676,11401.2675781,0.0135589,0.1342900,0.1685524,-0.0015706,0.0666700,0.1429858,0.1837004,0.1915087,11401.2539062,16.765367224457069,108.950313994738707,949
06037228220,060372282.20,3.727739726027397,473.000000000000000,3992.000000000000000,459.000000000000000,293.000000000000000,223.000000000000000,131.000000000000000,237.000000000000000,60.000000000000000,0.366178357119128,0.013650176086444,80594.000000000000000,37210.000000000000000,9102.490628885396291,3941545.251699340529740,0.1183599,0.2025601,0.0135533,0.0436367,0.1969299,0.0896633,0.1490829,13101.2675781,0.0130972,0.1052627,0.1894629,0.0004561,0.0305394,0.1838327,0.0765661,0.1359856,13101.2548828,16.765210506603946,109.574440854945621,954
06037228310,060372283.10,3.071590909090909,416.000000000000000,4286.000000000000000,263.000000000000000,211.000000000000000,270.000000000000000,138.000000000000000,308.000000000000000,81.000000000000000,0.546330649448863,0.016781042562049,313881.000000000000000,40518.000000000000000,11254.277094599918200,5880687.774764703586698,0.0852353,0.2174781,0.0077658,0.0528336,0.1731984,0.1210455,0.1937448,13801.2675781,0.0161013,0.0691340,0.2013768,-0.0083354,0.0367324,0.1570971,0.1049442,0.1776435,13801.2519531,16.774491225503127,109.363654237028896,957
06037228320,060372283.20,4.166666666666667,330.000000000000000,3057.000000000000000,305.000000000000000,214.000000000000000,185.000000000000000,100.000000000000000,384.000000000000000,14.000000000000000,0.337073121184713,0.014044713382696,113861.000000000000000,32629.000000000000000,10223.897951866500080,3628239.965767106506974,0.0864472,0.1551168,0.0090060,0.0362008,0.1373930,0.0209214,0.2415520,10001.2675781,0.0134758,0.0729714,0.1416410,-0.0044698,0.0227250,0.1239172,0.0074457,0.2280762,10001.2539062,16.770021184158924,108.210017376204434,944
06037228410,060372284.10,3.853070175438596,339.000000000000000,3299.000000000000000,192.000000000000000,246.000000000000000,187.000000000000000,106.000000000000000,266.000000000000000,130.000000000000000,0.277718421711161,0.010700685678652,33130.000000000000000,39032.000000000000000,7107.131905065500177,2989346.475513032637537,0.0993739,0.1673962,0.0056693,0.0365922,0.1411400,0.1942705,0.1673251,10601.2675781,0.0102672,0.0891066,0.1571290,-0.0045979,0.0263250,0.1308728,0.1840033,0.1570579,10601.2568359,16.777174133190961,109.188361515012787,947
06037228420,060372284.20,3.516203703703704,300.000000000000000,2825.000000000000000,297.000000000000000,316.000000000000000,143.000000000000000,94.000000000000000,152.000000000000000,64.000000000000000,0.277377984018284,0.009753174947310,76693.000000000000000,31683.000000000000000,7921.094693930033827,2985695.850709272082895,0.1276510,0.1433448,0.0087698,0.0279823,0.1249027,0.0956409,0.0956143,9401.2675781,0.0093581,0.1182929,0.1339867,-0.0005883,0.0186242,0.1155446,0.0862828,0.0862562,9401.2578125,16.762675086729590,107.932216259171398,937
06037228500,060372285.00,3.433518005540166,608.000000000000000,5086.000000000000000,476.000000000000000,414.000000000000000,260.000000000000000,159.000000000000000,320.000000000000000,137.000000000000000,0.448885039771882,0.015412548664744,213267.000000000000000,32682.000000000000000,9216.964854115107300,4831801.563615029677749,0.1672389,0.2580713,0.0140553,0.0508768,0.2531361,0.2047312,0.2012933,15901.2675781,0.0147882,0.1524507,0.2432831,-0.0007330,0.0360886,0.2383479,0.1899430,0.1865051,15901.2529297,16.767796860252947,108.214228471839448,960
06037228600,060372286.00,3.221445221445221,511.000000000000000,4576.000000000000000,499.000000000000000,398.000000000000000,273.000000000000000,152.000000000000000,440.000000000000000,21.000000000000000,0.526936492701354,0.016974970464179,293335.000000000000000,32285.000000000000000,9590.959671872979015,5671948.147739797830582,0.1607756,0.2321932,0.0147344,0.0534207,0.2127509,0.0313822,0.2767783,15201.2675781,0.0162873,0.1444883,0.2159058,-0.0015529,0.0371333,0.1964636,0.0150948,0.2604910,15201.2509766,16.767514041894017,108.867296679722088,960
06037228710,060372287.10,3.501524390243902,457.000000000000000,4015.000000000000000,374.000000000000000,406.000000000000000,255.000000000000000,130.000000000000000,176.000000000000000,0.000000000000000,0.404818289548549,0.014174811144711,169290.000000000000000,31604.000000000000000,9256.825757430906378,4357472.691147957928479,0.1640073,0.2037272,0.0110434,0.0498984,0.1902684,0.0000000,0.1107113,13001.2675781,0.0136006,0.1504067,0.1901266,-0.0025572,0.0362978,0.1766678,-0.0136006,0.0971107,13001.2539062,16.749144203820897,108.944356077655428,951
06037228720,060372287.20,3.942073170731707,503.000000000000000,4306.000000000000000,469.000000000000000,331.000000000000000,247.000000000000000,140.000000000000000,335.000000000000000,12.000000000000000,0.404158498105100,0.015932223721033,99457.000000000000000,40426.000000000000000,9244.663397588095904,4350371.857778072357178,0.1337104,0.2184929,0.0138486,0.0483330,0.2094202,0.0179327,0.2107289,14001.2675781,0.0152868,0.1184235,0.2032061,-0.0014383,0.0330462,0.1941333,0.0026458,0.1954421,14001.2519531,16.756746682253731,109.277525603869762,957
06037228800,060372288.00,2.754744525547445,591.000000000000000,5106.000000000000000,475.000000000000000,453.000000000000000,273.000000000000000,200.000000000000000,305.000000000000000,110.000000000000000,0.844440165931981,0.023262169242535,61682.000000000000000,35755.000000000000000,12361.100737787561229,9089598.407182835042477,0.1829933,0.2590862,0.0140257,0.0534207,0.2460583,0.1643827,0.1918577,20001.2675781,0.0223199,0.1606735,0.2367663,-0.0082941,0.0311008,0.2237384,0.1420629,0.1695378,20001.2460938,16.766833052401427,110.440183916077586,969
06037228900,060372289.00,3.271546635182999,328.000000000000000,2890.000000000000000,289.000000000000000,374.000000000000000,207.000000000000000,97.000000000000000,84.000000000000000,50.000000000000000,0.515015582987034,0.016848974975880,53377.000000000000000,18465.000000000000000,9652.299935697721594,5543665.321824964135885,0.1510806,0.1466430,0.0085335,0.0405058,0.1365603,0.0747194,0.0528395,9701.2675781,0.0161665,0.1349141,0.1304765,-0.0076329,0.0243393,0.1203938,0.0585530,0.0366730,9701.2509766,16.757914175680959,109.043055721136511,939
06037229100,060372291.00,3.843750000000000,455.000000000000000,4381.000000000000000,394.000000000000000,287.000000000000000,257.000000000000000,143.000000000000000,498.000000000000000,55.000000000000000,0.474960312732058,0.018256287020638,90280.000000000000000,46652.000000000000000,9149.139950504535591,5112504.858588092960417,0.1159362,0.2222986,0.0116340,0.0502898,0.1894357,0.0821914,0.3132627,14301.2675781,0.0175168,0.0984194,0.2047818,-0.0058828,0.0327730,0.1719190,0.0646746,0.2957459,14301.2500000,16.742817738673089,108.464179576551700,954
06037229200,060372292.00,3.565157750342935,416.000000000000000,3832.000000000000000,662.000000000000000,381.000000000000000,323.000000000000000,139.000000000000000,288.000000000000000,65.000000000000000,0.445672102575410,0.015888913506084,142366.000000000000000,29882.000000000000000,8927.058379951507959,4797233.491910135373473,0.1539083,0.1944415,0.0195474,0.0632047,0.1731984,0.0971353,0.1811640,13901.2675781,0.0152453,0.1386630,0.1791962,0.0043022,0.0479594,0.1579531,0.0818900,0.1659187,13901.2519531,16.743745552186148,108.375401486938230,952
06037229300,060372293.00,3.172413793103448,637.000000000000000,5368.000000000000000,570.000000000000000,509.000000000000000,300.000000000000000,173.000000000000000,320.000000000000000,27.000000000000000,0.502888124738740,0.015953692233091,123495.000000000000000,33100.000000000000000,9545.316435484655813,5413102.202713757753372,0.2056150,0.2723804,0.0168309,0.0587040,0.2652100,0.0403485,0.2012933,17301.2675781,0.0153074,0.1903076,0.2570730,0.0015234,0.0433966,0.2499026,0.0250411,0.1859859,17301.2519531,16.739529625995960,107.096449269620933,953
06037229410,060372294.10,2.251157407407407,318.000000000000000,2866.000000000000000,433.000000000000000,357.000000000000000,195.000000000000000,100.000000000000000,206.000000000000000,60.000000000000000,0.542456979694379,0.012211560480389,191643.000000000000000,29155.000000000000000,9707.170375175312074,5839040.828962531872094,0.1442133,0.1454252,0.0127856,0.0381576,0.1323968,0.0896633,0.1295826,10001.2675781,0.0117169,0.1324964,0.1337083,0.0010687,0.0264407,0.1206800,0.0779464,0.1178657,10001.2558594,16.728000640281394,107.799057966582836,933
06037229420,060372294.20,2.933884297520661,488.000000000000000,4314.000000000000000,500.000000000000000,370.000000000000000,253.000000000000000,142.000000000000000,203.000000000000000,64.000000000000000,0.584179943947938,0.017139163644754,157509.000000000000000,38032.000000000000000,10052.009033234988237,6288147.205975544638932,0.1494648,0.2188989,0.0147639,0.0495071,0.2031750,0.0956409,0.1276954,14201.2675781,0.0164449,0.1330199,0.2024540,-0.0016810,0.0330622,0.1867301,0.0791960,0.1112506,14201.2509766,16.735085904810223,108.473759820308032,949
06037231100,060372311.00,1.762816131237184,218.000000000000000,2494.000000000000000,617.000000000000000,286.000000000000000,225.000000000000000,162.000000000000000,325.000000000000000,132.000000000000000,0.894022452605831,0.015759972011418,1112877.000000000000000,30257.000000000000000,12919.956695436965674,9623215.406841045245528,0.1155322,0.1265493,0.0182187,0.0440280,0.0907626,0.1972593,0.2044385,16201.2675781,0.0151216,0.1004107,0.1114278,0.0030971,0.0289065,0.0756411,0.1821377,0.1893170,16201.2529297,16.776049151340736,108.394485432266109,970
06037231210,060372312.10,3.856015779092702,326.000000000000000,3041.000000000000000,889.000000000000000,487.000000000000000,318.000000000000000,131.000000000000000,257.000000000000000,19.000000000000000,0.320656000076114,0.012364545959542,39861.000000000000000,29366.000000000000000,7922.901526923600613,3451526.711885019205511,0.1967279,0.1543049,0.0262503,0.0622263,0.1357276,0.0283934,0.1616637,13101.2675781,0.0118637,0.1848643,0.1424413,0.0143866,0.0503626,0.1238639,0.0165297,0.1498000,13101.2558594,16.821545642049657,106.407168206926357,941
06037231220,060372312.20,4.301456618112730,327.000000000000000,2882.000000000000000,755.000000000000000,458.000000000000000,310.000000000000000,121.000000000000000,357.000000000000000,61.000000000000000,0.965197984907494,0.041517572599694,312898.000000000000000,25697.000000000000000,13177.720106875847705,10389355.035657022148371,0.1850131,0.1462370,0.0222935,0.0606609,0.1361439,0.0911577,0.2245678,12101.2675781,0.0398358,0.1451774,0.1064013,-0.0175422,0.0208251,0.0963082,0.0513219,0.1847321,12101.2275391,16.800698774810922,102.436941160105192,930
06037231300,060372313.00,3.775022956841139,394.000000000000000,3648.000000000000000,1511.000000000000000,453.000000000000000,540.000000000000000,156.000000000000000,240.000000000000000,20.000000000000000,0.657467737445007,0.024819558022373,277244.000000000000000,34751.000000000000000,10643.755771354557510,7076954.207952887751162,0.1829933,0.1851050,0.0446166,0.1056673,0.1640389,0.0298878,0.1509700,15601.2675781,0.0238142,0.1591792,0.1612909,0.0208024,0.0818531,0.1402247,0.0060736,0.1271558,15601.2441406,16.842105865478516,106.525096417202093,953
06037231400,060372314.00,4.559595959595960,336.000000000000000,3134.000000000000000,1357.000000000000000,422.000000000000000,481.000000000000000,179.000000000000000,302.000000000000000,1.000000000000000,0.621042117566221,0.028317011299939,261466.000000000000000,42493.000000000000000,10350.600966667445391,6684867.849757797084749,0.1704706,0.1590239,0.0400693,0.0941222,0.1398910,0.0014944,0.1899706,17901.2675781,0.0271699,0.1433007,0.1318540,0.0128994,0.0669522,0.1127211,-0.0256755,0.1628006,17901.2402344,16.860193601102718,106.246875070381094,959
06037231500,060372315.00,4.092391304347826,308.000000000000000,2750.000000000000000,1824.000000000000000,329.000000000000000,658.000000000000000,155.000000000000000,204.000000000000000,29.000000000000000,0.919272068138543,0.037620210179800,283764.000000000000000,50992.000000000000000,12798.630312400466210,9895027.964087394997478,0.1329024,0.1395392,0.0538588,0.1287576,0.1282334,0.0433373,0.1283245,15501.2675781,0.0360963,0.0968062,0.1034429,0.0177625,0.0926613,0.0921371,0.0072410,0.0922282,15501.2314453,16.787752217677159,105.299126121162502,946
06037231600,060372316.00,3.686224489795918,531.000000000000000,4900.000000000000000,1951.000000000000000,565.000000000000000,741.000000000000000,332.000000000000000,371.000000000000000,45.000000000000000,0.954719215670297,0.035193093536826,412945.000000000000000,41441.000000000000000,13096.531306061504438,10276590.874479779973626,0.2282367,0.2486334,0.0576088,0.1449990,0.2210777,0.0672475,0.2333744,33201.2695312,0.0337675,0.1944692,0.2148659,0.0238414,0.1112315,0.1873103,0.0334800,0.1996070,33201.2343750,16.774920134222505,106.114291836339120,992
06037231710,060372317.10,3.216475095785440,402.000000000000000,3632.000000000000000,758.000000000000000,517.000000000000000,263.000000000000000,135.000000000000000,407.000000000000000,13.000000000000000,0.323792595705547,0.010414708202866,163357.000000000000000,28744.000000000000000,7941.521893762476793,3485294.925602451432496,0.2088467,0.1842932,0.0223821,0.0514639,0.1673696,0.0194271,0.2560199,13501.2675781,0.0099928,0.1988539,0.1743003,0.0123893,0.0414711,0.1573768,0.0094342,0.2460271,13501.2578125,16.757164998940500,106.205872785635776,942
06037231720,060372317.20,3.043478260869565,429.000000000000000,3972.000000000000000,767.000000000000000,526.000000000000000,443.000000000000000,164.000000000000000,472.000000000000000,60.000000000000000,0.472249318195564,0.014372805336387,804459.000000000000000,35261.000000000000000,9121.073499787114997,5083282.513955065049231,0.2124823,0.2015453,0.0226479,0.0866863,0.1786108,0.0896633,0.2969076,16401.2675781,0.0137906,0.1986917,0.1877547,0.0088573,0.0728957,0.1648202,0.0758727,0.2831171,16401.2539062,16.753351081922194,106.563673652034424,966
06037231800,060372318.00,3.008323424494649,505.000000000000000,4863.000000000000000,547.000000000000000,561.000000000000000,290.000000000000000,166.000000000000000,335.000000000000000,76.000000000000000,0.520240820950190,0.015650526480428,338600.000000000000000,31254.000000000000000,9533.108767252297184,5599843.629904557950795,0.2266209,0.2467560,0.0161517,0.0567472,0.2102529,0.1135735,0.2107289,16601.2675781,0.0150165,0.2116043,0.2317394,0.0011352,0.0417307,0.1952363,0.0985570,0.1957124,16601.2519531,16.759527520734768,107.687548356480846,959
06037231900,060372319.00,3.630669546436285,608.000000000000000,5446.000000000000000,837.000000000000000,672.000000000000000,372.000000000000000,188.000000000000000,418.000000000000000,98.000000000000000,0.568959199979090,0.020657028405288,319124.000000000000000,29545.000000000000000,10087.485371695120193,6124307.192505478858948,0.2714603,0.2763383,0.0247148,0.0727930,0.2531361,0.1464501,0.2629394,18801.2675781,0.0198202,0.2516401,0.2565180,0.0048946,0.0529728,0.2333159,0.1266298,0.2431192,18801.2480469,16.743652409075924,107.162633192488400,966
06037232110,060372321.10,3.171900826446281,277.000000000000000,2405.000000000000000,821.000000000000000,254.000000000000000,252.000000000000000,102.000000000000000,202.000000000000000,6.000000000000000,0.380043706869893,0.012054609479063,63284.000000000000000,32486.000000000000000,8787.754115043795537,4090800.895928703248501,0.1026055,0.1220333,0.0242424,0.0493114,0.1153268,0.0089663,0.1270664,10201.2675781,0.0115663,0.0910392,0.1104670,0.0126761,0.0377451,0.1037605,-0.0026000,0.1155001,10201.2558594,16.737426402017849,106.794843462911501,930
06037232120,060372321.20,3.687793427230047,534.000000000000000,4556.000000000000000,989.000000000000000,334.000000000000000,343.000000000000000,168.000000000000000,275.000000000000000,13.000000000000000,0.521772639880598,0.019241897118601,1737414.000000000000000,35775.000000000000000,9730.317615550913615,5616377.582638889551163,0.1349222,0.2311783,0.0292030,0.0671183,0.2223268,0.0194271,0.1729864,16801.2675781,0.0184624,0.1164598,0.2127159,0.0107406,0.0486559,0.2038643,0.0009646,0.1545240,16801.2500000,16.736268639564475,106.283064914176251,990
06037232200,060372322.00,3.571933962264151,233.000000000000000,2060.000000000000000,1019.000000000000000,265.000000000000000,296.000000000000000,89.000000000000000,135.000000000000000,5.000000000000000,0.522932218922736,0.018678793527323,156499.000000000000000,37222.000000000000000,10868.805093494560424,5628849.136793752200902,0.1070491,0.1045275,0.0300889,0.0579213,0.0970078,0.0074719,0.0849206,8901.2675781,0.0179221,0.0891269,0.0866054,0.0121667,0.0399992,0.0790856,-0.0104502,0.0669985,8901.2500000,16.764583229527084,105.708705859005548,927
06037232300,060372323.00,3.944496707431797,279.000000000000000,2741.000000000000000,1230.000000000000000,307.000000000000000,447.000000000000000,128.000000000000000,252.000000000000000,32.000000000000000,0.628744762512843,0.024800816455469,136965.000000000000000,42225.000000000000000,11548.265891681250650,6767824.977425819262862,0.1240154,0.1390825,0.0363193,0.0874690,0.1161595,0.0478204,0.1585185,12801.2675781,0.0237962,0.1002192,0.1152863,0.0125231,0.0636729,0.0923633,0.0240243,0.1347223,12801.2441406,16.732556666547012,105.842546329425502,938
06037232400,060372324.00,3.510590858416945,538.000000000000000,4466.000000000000000,2759.000000000000000,450.000000000000000,758.000000000000000,252.000000000000000,451.000000000000000,0.000000000000000,1.112941319228632,0.039070816212385,170805.000000000000000,45163.000000000000000,13909.364886360515811,11979736.805757991969585,0.1817815,0.2266116,0.0814673,0.1483256,0.2239921,0.0000000,0.2836978,25201.2675781,0.0374881,0.1442933,0.1891235,0.0439792,0.1108374,0.1865040,-0.0374881,0.2462096,25201.2304688,16.751282584225951,104.975174713420927,963
06037232500,060372325.00,4.058921161825726,357.000000000000000,2768.000000000000000,1742.000000000000000,395.000000000000000,487.000000000000000,163.000000000000000,270.000000000000000,68.000000000000000,0.767698918054306,0.031160293844013,518601.000000000000000,37430.000000000000000,11962.412839688096938,8263562.647595754824579,0.1595637,0.1404525,0.0514375,0.0952962,0.1486342,0.1016184,0.1698412,16301.2675781,0.0298980,0.1296657,0.1105545,0.0215395,0.0653982,0.1187362,0.0717204,0.1399432,16301.2373047,16.719501776146995,104.267376538647326,950
06037232600,060372326.00,3.545454545454545,473.000000000000000,4723.000000000000000,1656.000000000000000,679.000000000000000,609.000000000000000,214.000000000000000,284.000000000000000,26.000000000000000,0.795254347399391,0.028195381407797,459153.000000000000000,35872.000000000000000,12280.232292796406909,8560172.672126106917858,0.2742880,0.2396522,0.0488981,0.1191692,0.1969299,0.0388541,0.1786478,21401.2675781,0.0270532,0.2472348,0.2125989,0.0218449,0.0921160,0.1698766,0.0118009,0.1515946,21401.2402344,16.721980740752478,105.859396901492133,966
06037232700,060372327.00,3.116179001721171,479.000000000000000,4606.000000000000000,1328.000000000000000,530.000000000000000,474.000000000000000,192.000000000000000,297.000000000000000,89.000000000000000,0.731222180180337,0.022786192034707,680740.000000000000000,39150.000000000000000,11504.104154448561530,7870922.344549331814051,0.2140982,0.2337154,0.0392130,0.0927524,0.1994279,0.1330006,0.1868253,19201.2675781,0.0218632,0.1922350,0.2118522,0.0173498,0.0708892,0.1775648,0.1111374,0.1649622,19201.2460938,16.721389380025290,106.726694213552861,969
06037232800,060372328.00,3.314203730272597,333.000000000000000,3268.000000000000000,610.000000000000000,335.000000000000000,244.000000000000000,123.000000000000000,157.000000000000000,0.000000000000000,0.426639949005854,0.014139717104785,298088.000000000000000,36132.000000000000000,8716.868975791361663,4592378.637696027755737,0.1353262,0.1658233,0.0180120,0.0477460,0.1386420,0.0000000,0.0987595,12301.2675781,0.0135669,0.1217593,0.1522563,0.0044451,0.0341790,0.1250750,-0.0135669,0.0851926,12301.2539062,16.724035542505902,107.241458727160293,943
06037234000,060372340.00,3.731209556993529,274.000000000000000,1902.000000000000000,3189.000000000000000,427.000000000000000,999.000000000000000,275.000000000000000,84.000000000000000,81.000000000000000,1.241937122933036,0.046339276622728,340482.000000000000000,60148.000000000000000,17575.142770793234376,13368169.564786508679390,0.1724904,0.0965104,0.0941643,0.1954845,0.1140778,0.1210455,0.0528395,27501.2675781,0.0444621,0.1280283,0.0520482,0.0497022,0.1510223,0.0696156,0.0765833,0.0083773,27501.2226562,16.822593388698337,104.749042553426591,968
06037234200,060372342.00,3.501386962552011,102.000000000000000,323.000000000000000,1726.000000000000000,147.000000000000000,728.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.882901662633587,0.030913803707607,106390.000000000000000,61823.000000000000000,13022.541214670167392,9503495.079579560086131,0.0593819,0.0163895,0.0509651,0.1424552,0.0424669,0.0000000,0.0000000,8501.2675781,0.0296615,0.0297204,-0.0132720,0.0213035,0.1127936,0.0128054,-0.0296615,-0.0296615,8501.2382812,16.847814931100196,105.078861200537119,919
06037234300,060372343.00,3.674518201284797,188.000000000000000,287.000000000000000,3600.000000000000000,449.000000000000000,803.000000000000000,224.000000000000000,103.000000000000000,79.000000000000000,0.870178339604108,0.031974861472391,259710.000000000000000,45251.000000000000000,12184.852230655324092,9366592.451429175212979,0.1813775,0.0145628,0.1063003,0.1571312,0.0782723,0.1180567,0.0647913,22401.2675781,0.0306796,0.1506979,-0.0161168,0.0756207,0.1264516,0.0475927,0.0873771,0.0341117,22401.2363281,16.689242695167096,102.622076281930305,945
06037234501,060372345.01,5.696172248803828,144.000000000000000,1063.000000000000000,1530.000000000000000,204.000000000000000,425.000000000000000,126.000000000000000,105.000000000000000,7.000000000000000,0.751830379689627,0.042825553445957,91708.000000000000000,43996.000000000000000,12751.312868186378182,8092736.845588389784098,0.0824076,0.0539382,0.0451776,0.0831641,0.0599533,0.0104607,0.0660494,12601.2675781,0.0410908,0.0413168,0.0128475,0.0040869,0.0420733,0.0188625,-0.0306300,0.0249586,12601.2265625,16.629119379517693,102.644018964423452,927
06037234502,060372345.02,4.301714285714286,154.000000000000000,1020.000000000000000,1626.000000000000000,342.000000000000000,523.000000000000000,122.000000000000000,25.000000000000000,23.000000000000000,0.544845853935339,0.023437711933858,191101.000000000000000,32697.000000000000000,11665.370049715042114,5864713.376840855926275,0.1381539,0.0517563,0.0480123,0.1023407,0.0641167,0.0343709,0.0157260,12201.2675781,0.0224883,0.1156656,0.0292681,0.0255240,0.0798524,0.0416284,0.0118826,-0.0067622,12201.2451172,16.709948461621746,103.364176460098236,927
06037234600,060372346.00,5.703458076740881,245.000000000000000,1704.000000000000000,3046.000000000000000,428.000000000000000,795.000000000000000,244.000000000000000,250.000000000000000,13.000000000000000,1.303784246113168,0.074360787888217,578786.000000000000000,54075.000000000000000,17840.149166416525986,14034022.158173039555550,0.1728944,0.0864635,0.0899418,0.1555657,0.1020039,0.0194271,0.1572604,24401.2675781,0.0713486,0.1015458,0.0151150,0.0185933,0.0842172,0.0306553,-0.0519215,0.0859118,24401.1953125,16.571142789190258,102.566496626581127,964
06037234700,060372347.00,4.675453047775948,250.000000000000000,1701.000000000000000,2235.000000000000000,436.000000000000000,637.000000000000000,183.000000000000000,83.000000000000000,39.000000000000000,0.742026369658042,0.034693094515478,273822.000000000000000,38914.000000000000000,14846.358136464346899,7987241.613884537480772,0.1761260,0.0863113,0.0659947,0.1246483,0.1040856,0.0582812,0.0522105,18301.2675781,0.0332877,0.1428383,0.0530236,0.0327070,0.0913605,0.0707978,0.0249934,0.0189227,18301.2343750,16.534429248681835,102.923943418792263,941
06037234800,060372348.00,4.319288389513108,202.000000000000000,1598.000000000000000,1746.000000000000000,202.000000000000000,536.000000000000000,139.000000000000000,49.000000000000000,23.000000000000000,0.654167930313723,0.028255399461959,141059.000000000000000,55270.000000000000000,10614.608887180225793,7041534.596668320707977,0.0815997,0.0810849,0.0515556,0.1048846,0.0841011,0.0343709,0.0308230,13901.2675781,0.0271108,0.0544889,0.0539741,0.0244448,0.0777737,0.0569903,0.0072601,0.0037122,13901.2402344,16.557455331297046,102.496857411584855,924
06037234901,060372349.01,3.259765625000000,231.000000000000000,1463.000000000000000,1475.000000000000000,535.000000000000000,348.000000000000000,197.000000000000000,123.000000000000000,62.000000000000000,0.325401845159976,0.010607337491641,119372.000000000000000,19138.000000000000000,7934.914178094632916,3502662.632880899589509,0.2161180,0.0742348,0.0435536,0.0680967,0.0961751,0.0926521,0.0773721,19701.2675781,0.0101777,0.2059403,0.0640572,0.0333759,0.0579190,0.0859974,0.0824744,0.0671945,19701.2578125,16.514233529843509,103.306102439619181,936
06037234902,060372349.02,3.048611111111111,319.000000000000000,1986.000000000000000,2055.000000000000000,545.000000000000000,498.000000000000000,239.000000000000000,264.000000000000000,3.000000000000000,0.447710993464724,0.013648967092432,49908.000000000000000,30066.000000000000000,9961.886488667421872,4819204.223326264880598,0.2201575,0.1007726,0.0606797,0.0974487,0.1328132,0.0044832,0.1660670,23901.2675781,0.0130961,0.2070615,0.0876766,0.0475837,0.0843526,0.1197171,-0.0086129,0.1529709,23901.2539062,16.442089888361725,102.641808829857553,939
06037235100,060372351.00,5.851773425092642,194.000000000000000,915.000000000000000,3086.000000000000000,194.000000000000000,880.000000000000000,186.000000000000000,73.000000000000000,0.000000000000000,1.181224803577488,0.069122599146350,245231.000000000000000,81920.000000000000000,18159.216182489064522,12714810.119090283289552,0.0783680,0.0464285,0.0911230,0.1721985,0.0807704,0.0000000,0.0459200,18601.2675781,0.0663226,0.0120455,-0.0198941,0.0248004,0.1058760,0.0144478,-0.0663226,-0.0204025,18601.2011719,16.303002680833426,101.608043071025037,935
